seq_sha1,representative_seq_id,member_seq_id,split,pdb_id,chain_id,is_representative
dcbee3e6c0245527,8ds9__A,8ds9__B,val,8ds9,B,0
dcbee3e6c0245527,8ds9__A,8ds9__E,val,8ds9,E,0
dcbee3e6c0245527,8ds9__A,8dsa__A,val,8dsa,A,0
dcbee3e6c0245527,8ds9__A,8dsa__B,val,8dsa,B,0
dcbee3e6c0245527,8ds9__A,8dsa__E,val,8dsa,E,0
de2619af11db0374,8ds9__C,8ds9__C,val,8ds9,C,1
de2619af11db0374,8ds9__C,8dsa__C,val,8dsa,C,0
889fb455f3867bef,8ds9__F,8ds9__F,val,8ds9,F,1
889fb455f3867bef,8ds9__F,8dsa__F,val,8dsa,F,0
7b95d957e0babdb9,8dtb__A,8dtb__A,train,8dtb,A,1
22499003d2e81c10,8dtb__D,8dtb__D,train,8dtb,D,1
297a634199fe905e,8dtb__G,8dtb__G,train,8dtb,G,1
7c06f7465e1f4cbc,8dtb__J,8dtb__J,train,8dtb,J,1
450c0a7dd609cfa1,8dwc__R,8dwc__R,train,8dwc,R,1
7a0fd22f14d7cd55,8dwg__R,8dwg__R,train,8dwg,R,1
f93332008f542a25,8dwh__R,8dwh__R,train,8dwh,R,1
eac8d3b582338333,8dxn__A,8dxn__A,val,8dxn,A,1
9c410c6a2ab4f57c,8dxn__B,8dxn__B,val,8dxn,B,1
39017a064062cdf4,8dxn__C,8dxn__C,val,8dxn,C,1
39017a064062cdf4,8dxn__C,8dxn__E,val,8dxn,E,0
a56fbf1244f57f22,8dxn__D,8dxn__D,val,8dxn,D,1
3f74c6db7c1516fb,8dxn__F,8dxn__F,val,8dxn,F,1
efd5dacd9e64bd66,8dxn__G,8dxn__G,val,8dxn,G,1
7b50a511327de89b,8dzp__A,8dzp__A,train,8dzp,A,1
787214b5d4d1b8dc,8dzq__A,8dzq__A,train,8dzq,A,1
3bac6ebdbabd420b,8dzr__A,8dzr__A,train,8dzr,A,1
887f4b3bb4917da1,8dzs__A,8dzs__A,train,8dzs,A,1
f29e7e61fee43065,8e1m__A,8e1m__A,train,8e1m,A,1
f29e7e61fee43065,8e1m__A,8scx__A,train,8scx,A,0
909a7d7b89320ce4,8e1m__B,8e1m__B,train,8e1m,B,1
909a7d7b89320ce4,8e1m__B,8scx__B,train,8scx,B,0
728589130d45557c,8e2j__A,8e2j__A,train,8e2j,A,1
192e8a6855f081cc,8e3x__R,8e3x__R,train,8e3x,R,1
d787927fa87ac94a,8e3y__R,8e3y__R,train,8e3y,R,1
d787927fa87ac94a,8e3y__R,8e3z__R,train,8e3z,R,0
65ad2d07ec0c95e7,8e4l__A,8e4l__A,train,8e4l,A,1
65ad2d07ec0c95e7,8e4l__A,8e4l__B,train,8e4l,B,0
65ad2d07ec0c95e7,8e4l__A,8e4l__C,train,8e4l,C,0
65ad2d07ec0c95e7,8e4l__A,8e4l__D,train,8e4l,D,0
8a4049a2456facb3,8e4m__A,8e4m__A,train,8e4m,A,1
8a4049a2456facb3,8e4m__A,8e4m__B,train,8e4m,B,0
8a4049a2456facb3,8e4m__A,8e4m__C,train,8e4m,C,0
8a4049a2456facb3,8e4m__A,8e4m__D,train,8e4m,D,0
bb8c53b2f89cdf7e,8e4n__A,8e4n__A,train,8e4n,A,1
bb8c53b2f89cdf7e,8e4n__A,8e4n__B,train,8e4n,B,0
bb8c53b2f89cdf7e,8e4n__A,8e4n__C,train,8e4n,C,0
bb8c53b2f89cdf7e,8e4n__A,8e4n__D,train,8e4n,D,0
45b201746be41561,8e4o__A,8e4o__A,train,8e4o,A,1
45b201746be41561,8e4o__A,8e4o__B,train,8e4o,B,0
45b201746be41561,8e4o__A,8e4o__C,train,8e4o,C,0
45b201746be41561,8e4o__A,8e4o__D,train,8e4o,D,0
68767709bd62ff31,8e56__A,8e56__A,train,8e56,A,1
68767709bd62ff31,8e56__A,8e57__A,train,8e57,A,0
68767709bd62ff31,8e56__A,8e58__A,train,8e58,A,0
9db79cfa27483665,8e6q__A,8e6q__A,train,8e6q,A,1
9db79cfa27483665,8e6q__A,8e6q__B,train,8e6q,B,0
9db79cfa27483665,8e6q__A,8e6q__C,train,8e6q,C,0
9db79cfa27483665,8e6q__A,8e6q__D,train,8e6q,D,0
a802412ee88b7b7c,8e6u__A,8e6u__A,train,8e6u,A,1
a802412ee88b7b7c,8e6u__A,8e6u__B,train,8e6u,B,0
a802412ee88b7b7c,8e6u__A,8e6u__C,train,8e6u,C,0
a802412ee88b7b7c,8e6u__A,8e6u__D,train,8e6u,D,0
95aaec6420835c83,8e7x__A,8e7x__A,test,8e7x,A,1
95aaec6420835c83,8e7x__A,8e7y__A,test,8e7y,A,0
95aaec6420835c83,8e7x__A,8e7y__B,test,8e7y,B,0
a39066daa3c798c7,8e7x__B,8e7x__B,test,8e7x,B,1
85907a9fdb4c1a94,8e7z__A,8e7z__A,test,8e7z,A,1
5a4601c72eca3e5c,8e7z__B,8e7z__B,test,8e7z,B,1
8ec1516dcbf421c3,8e96__A,8e96__A,test,8e96,A,1
f0eee521b5d6abc8,8e96__B,8e96__B,test,8e96,B,1
0f0e2a63acabd8a8,8e96__C,8e96__C,test,8e96,C,1
431e05224fe27427,8e96__D,8e96__D,test,8e96,D,1
cfd2bbf14629b076,8e9g__A,8e9g__A,train,8e9g,A,1
cfd2bbf14629b076,8e9g__A,8e9h__A,train,8e9h,A,0
ef7b566faae1fbe9,8e9g__H,8e9g__H,train,8e9g,H,1
ef7b566faae1fbe9,8e9g__H,8e9h__H,train,8e9h,H,0
ef7b566faae1fbe9,8e9g__H,8e9i__H,train,8e9i,H,0
dde09b627ee6ae0c,8e9g__J,8e9g__J,train,8e9g,J,1
b88a989c1fdca428,8e9g__K,8e9g__K,train,8e9g,K,1
b88a989c1fdca428,8e9g__K,8e9h__K,train,8e9h,K,0
b88a989c1fdca428,8e9g__K,8e9i__K,train,8e9i,K,0
dc59d0b6147233e2,8e9g__L,8e9g__L,train,8e9g,L,1
dc59d0b6147233e2,8e9g__L,8e9h__L,train,8e9h,L,0
ecc800db84e9da71,8e9g__M,8e9g__M,train,8e9g,M,1
e6e147e42d025b54,8e9g__N,8e9g__N,train,8e9g,N,1
e6e147e42d025b54,8e9g__N,8e9h__N,train,8e9h,N,0
1af006721dea8d4c,8e9h__J,8e9h__J,train,8e9h,J,1
7542f17a9fb17c72,8e9h__M,8e9h__M,train,8e9h,M,1
f3e22b91677b372a,8e9i__A,8e9i__A,train,8e9i,A,1
2f2eb6c82a5fcc71,8e9i__J,8e9i__J,train,8e9i,J,1
f56cb7486561f014,8e9i__L,8e9i__L,train,8e9i,L,1
de27d47f4f708b9d,8e9i__M,8e9i__M,train,8e9i,M,1
b498828b83762255,8e9i__N,8e9i__N,train,8e9i,N,1
92c3dddb1a8b1070,8e9w__A,8e9w__A,train,8e9w,A,1
6d9ae76eb5855f13,8e9x__A,8e9x__A,train,8e9x,A,1
7059855f98342d04,8e9y__A,8e9y__A,train,8e9y,A,1
435480f149ccaea2,8e9z__A,8e9z__A,train,8e9z,A,1
9775e90096e3214b,8eas__a,8eas__a,val,8eas,a,1
0eaf4c431d3f231c,8eas__e,8eas__e,val,8eas,e,1
0eaf4c431d3f231c,8eas__e,9e7l__M,val,9e7l,M,0
bf527d12f18c88c8,8eas__f,8eas__f,val,8eas,f,1
9a35f9d3891ea6fa,8eau__a,8eau__a,val,8eau,a,1
bc2d73c49bb5ef03,8eau__c,8eau__c,val,8eau,c,1
1e5679136aed3c1f,8eau__e,8eau__e,val,8eau,e,1
aa42d0de4d54f72d,8eau__f,8eau__f,val,8eau,f,1
2da6aa61f92e9476,8eau__p,8eau__p,val,8eau,p,1
78040430898d62b4,8ef5__R,8ef5__R,train,8ef5,R,1
78040430898d62b4,8ef5__R,8ef6__R,train,8ef6,R,0
78040430898d62b4,8ef5__R,8efl__R,train,8efl,R,0
78040430898d62b4,8ef5__R,8efo__R,train,8efo,R,0
78040430898d62b4,8ef5__R,8f7r__R,train,8f7r,R,0
ef1eb8b12cd5544c,8efb__R,8efb__R,train,8efb,R,1
ba5bd5e48bbf968d,8efq__R,8efq__R,train,8efq,R,1
5a9bc4afd8bfc9a9,8eis__A,8eis__A,train,8eis,A,1
5a9bc4afd8bfc9a9,8eis__A,8eis__B,train,8eis,B,0
5a9bc4afd8bfc9a9,8eis__A,8eis__C,train,8eis,C,0
5a9bc4afd8bfc9a9,8eis__A,8eis__D,train,8eis,D,0
5a9bc4afd8bfc9a9,8eis__A,8eis__E,train,8eis,E,0
c34bdda7d1d2fcfa,8eit__R,8eit__R,train,8eit,R,1
bf8d17219b70b17b,8ejc__R,8ejc__R,train,8ejc,R,1
414b42f1bda2e4b3,8ejk__R,8ejk__R,train,8ejk,R,1
91844fcc74e6977b,8ekp__A,8ekp__A,train,8ekp,A,1
91844fcc74e6977b,8ekp__A,8ekp__B,train,8ekp,B,0
91844fcc74e6977b,8ekp__A,8ekp__C,train,8ekp,C,0
91844fcc74e6977b,8ekp__A,8ekp__D,train,8ekp,D,0
421c689eb8eafc4d,8ekq__A,8ekq__A,train,8ekq,A,1
421c689eb8eafc4d,8ekq__A,8ekq__B,train,8ekq,B,0
421c689eb8eafc4d,8ekq__A,8ekq__C,train,8ekq,C,0
421c689eb8eafc4d,8ekq__A,8ekq__D,train,8ekq,D,0
421c689eb8eafc4d,8ekq__A,8ffl__C,train,8ffl,C,0
688d001b5730896c,8ekr__A,8ekr__A,train,8ekr,A,1
688d001b5730896c,8ekr__A,8ekr__B,train,8ekr,B,0
688d001b5730896c,8ekr__A,8ekr__C,train,8ekr,C,0
688d001b5730896c,8ekr__A,8ekr__D,train,8ekr,D,0
06c8cc1d5ae74063,8eks__A,8eks__A,train,8eks,A,1
06c8cc1d5ae74063,8eks__A,8eks__B,train,8eks,B,0
06c8cc1d5ae74063,8eks__A,8eks__C,train,8eks,C,0
06c8cc1d5ae74063,8eks__A,8eks__D,train,8eks,D,0
a71c2b7141598db5,8en9__A,8en9__A,val,8en9,A,1
a71c2b7141598db5,8en9__A,8en9__B,val,8en9,B,0
a71c2b7141598db5,8en9__A,8en9__C,val,8en9,C,0
44f8be6c01c413de,8eog__K,8eog__K,train,8eog,K,1
44f8be6c01c413de,8eog__K,8fd7__K,train,8fd7,K,0
86546cb7b58db29a,8eoi__C,8eoi__C,train,8eoi,C,1
daf98a4b5db91f50,8eoi__F,8eoi__F,train,8eoi,F,1
daf98a4b5db91f50,8eoi__F,8j0n__F,train,8j0n,F,0
daf98a4b5db91f50,8eoi__F,8j0o__F,train,8j0o,F,0
78a5d176522835b4,8eoi__K,8eoi__K,train,8eoi,K,1
4f6947f67d236cdb,8epl__A,8epl__A,train,8epl,A,1
c72cfdeefa57b555,8epm__A,8epm__A,train,8epm,A,1
59ca845af7504c2b,8eqj__A,8eqj__A,test,8eqj,A,1
59ca845af7504c2b,8eqj__A,8eqj__B,test,8eqj,B,0
4f3b9e6c107a845c,8eqm__A,8eqm__A,train,8eqm,A,1
4f3b9e6c107a845c,8eqm__A,8eqm__a,train,8eqm,a,0
672ba75c9edda7c3,8eqm__B,8eqm__B,train,8eqm,B,1
672ba75c9edda7c3,8eqm__B,8eqm__b,train,8eqm,b,0
34f0a90015ef947b,8eqm__C,8eqm__C,train,8eqm,C,1
34f0a90015ef947b,8eqm__C,8eqm__c,train,8eqm,c,0
08fd3b3479d28653,8eqm__D,8eqm__D,train,8eqm,D,1
08fd3b3479d28653,8eqm__D,8eqm__d,train,8eqm,d,0
a7fd55c2e31c4156,8eqs__A,8eqs__A,test,8eqs,A,1
a7fd55c2e31c4156,8eqs__A,8eqs__B,test,8eqs,B,0
5f1665bc65fff87d,8eqt__A,8eqt__A,test,8eqt,A,1
5f1665bc65fff87d,8eqt__A,8eqt__B,test,8eqt,B,0
d7c84bf1273a261d,8equ__A,8equ__A,test,8equ,A,1
d7c84bf1273a261d,8equ__A,8equ__B,test,8equ,B,0
8570cdd686ac730d,8esv__B,8esv__B,train,8esv,B,1
5cab8714cd972b88,8ev8__A,8ev8__A,val,8ev8,A,1
9abdfc0d1f49207f,8ev8__B,8ev8__B,val,8ev8,B,1
c7de052dd70bde16,8ev9__A,8ev9__A,val,8ev9,A,1
c7de052dd70bde16,8ev9__A,8eva__A,val,8eva,A,0
672fbf6c3655cd44,8ev9__B,8ev9__B,val,8ev9,B,1
b1864a99718ffb79,8ev9__C,8ev9__C,val,8ev9,C,1
b1864a99718ffb79,8ev9__C,8eva__C,val,8eva,C,0
9c65e5af46ceee32,8ev9__D,8ev9__D,val,8ev9,D,1
d780d07bcaafb4dd,8eva__B,8eva__B,val,8eva,B,1
a2f40add2aac34d6,8eva__D,8eva__D,val,8eva,D,1
877cad1894125507,8evc__A,8evc__A,val,8evc,A,1
16e6237d1c93b845,8evc__B,8evc__B,val,8evc,B,1
a1458ceda4604b1a,8evc__C,8evc__C,val,8evc,C,1
12867d7aec8fd533,8ez5__C,8ez5__C,train,8ez5,C,1
12867d7aec8fd533,8ez5__C,8f4c__C,train,8f4c,C,0
12867d7aec8fd533,8ez5__C,8f4d__C,train,8f4d,C,0
12867d7aec8fd533,8ez5__C,8f4e__C,train,8f4e,C,0
12867d7aec8fd533,8ez5__C,8f4f__C,train,8f4f,C,0
12867d7aec8fd533,8ez5__C,8f4g__C,train,8f4g,C,0
12867d7aec8fd533,8ez5__C,8f4h__C,train,8f4h,C,0
12867d7aec8fd533,8ez5__C,8f4i__C,train,8f4i,C,0
12867d7aec8fd533,8ez5__C,8f4j__C,train,8f4j,C,0
12867d7aec8fd533,8ez5__C,8f4k__C,train,8f4k,C,0
320ebab1c6899bec,8f0j__R,8f0j__R,train,8f0j,R,1
ae7eafd260302464,8f0o__A,8f0o__A,train,8f0o,A,1
ae7eafd260302464,8f0o__A,8f0o__B,train,8f0o,B,0
ae7eafd260302464,8f0o__A,8f0o__C,train,8f0o,C,0
ae7eafd260302464,8f0o__A,8f0o__D,train,8f0o,D,0
269e9dc14f886b79,8f0s__A,8f0s__A,train,8f0s,A,1
4a36756358c7d79c,8f1c__A,8f1c__A,train,8f1c,A,1
4a36756358c7d79c,8f1c__A,8f1c__B,train,8f1c,B,0
4a36756358c7d79c,8f1c__A,8f1c__C,train,8f1c,C,0
4a36756358c7d79c,8f1c__A,8f1c__D,train,8f1c,D,0
4a36756358c7d79c,8f1c__A,8f1d__A,train,8f1d,A,0
4a36756358c7d79c,8f1c__A,8f1d__B,train,8f1d,B,0
4a36756358c7d79c,8f1c__A,8f1d__C,train,8f1d,C,0
4a36756358c7d79c,8f1c__A,8f1d__D,train,8f1d,D,0
9f8952d4f7da2aa9,8f3e__A,8f3e__A,train,8f3e,A,1
9f8952d4f7da2aa9,8f3e__A,8f4r__A,train,8f4r,A,0
6d6c45c4671ace86,8f3e__B,8f3e__B,train,8f3e,B,1
6d6c45c4671ace86,8f3e__B,8f3e__C,train,8f3e,C,0
6d6c45c4671ace86,8f3e__B,8f56__B,train,8f56,B,0
cab5d5e655702785,8f4b__A,8f4b__A,train,8f4b,A,1
655417b704c85167,8f4n__A,8f4n__A,train,8f4n,A,1
cd3e6d4419c6ed24,8f4n__B,8f4n__B,train,8f4n,B,1
11e0c41f4e264fb4,8f4r__B,8f4r__B,train,8f4r,B,1
11e0c41f4e264fb4,8f4r__B,8f4r__C,train,8f4r,C,0
e0cce71bd55624a6,8f56__A,8f56__A,train,8f56,A,1
d400f404ed1fa9d7,8f68__B,8f68__B,train,8f68,B,1
d400f404ed1fa9d7,8f68__B,8f6c__B,train,8f6c,B,0
d400f404ed1fa9d7,8f68__B,8f6c__F,train,8f6c,F,0
2aaf06371f1dbab9,8f68__D,8f68__D,train,8f68,D,1
d3982446935813e2,8f6k__A,8f6k__A,train,8f6k,A,1
61fde6aa4ee8321e,8f6k__B,8f6k__B,train,8f6k,B,1
35b7f595e36db679,8f6y__B,8f6y__B,train,8f6y,B,1
14c739453b923a8e,8f6y__C,8f6y__C,train,8f6y,C,1
1033c1e1e50b1ac0,8f6y__E,8f6y__E,train,8f6y,E,1
3cfa6774a385893a,8f74__A,8f74__A,val,8f74,A,1
3cfa6774a385893a,8f74__A,8f7b__A,val,8f7b,A,0
c942442fa2b02e53,8f74__B,8f74__B,val,8f74,B,1
c942442fa2b02e53,8f74__B,8f7b__B,val,8f7b,B,0
f9b3fbc4ec38b467,8f74__C,8f74__C,val,8f74,C,1
f9b3fbc4ec38b467,8f74__C,8f77__C,val,8f77,C,0
ea73f1cf52adea91,8f74__D,8f74__D,val,8f74,D,1
ea73f1cf52adea91,8f74__D,8f77__D,val,8f77,D,0
38d14a0d09e75fb7,8f74__E,8f74__E,val,8f74,E,1
38d14a0d09e75fb7,8f74__E,8f77__E,val,8f77,E,0
38d14a0d09e75fb7,8f74__E,8f7b__E,val,8f7b,E,0
e812335cecbea3e9,8f76__A,8f76__A,train,8f76,A,1
1d499270f89fd677,8f77__A,8f77__A,val,8f77,A,1
1d499270f89fd677,8f77__A,8f79__A,val,8f79,A,0
0a25c91defa83b55,8f77__B,8f77__B,val,8f77,B,1
0a25c91defa83b55,8f77__B,8f79__B,val,8f79,B,0
26c2c4c078440388,8f79__C,8f79__C,val,8f79,C,1
cb889ea2c6847aa1,8f79__D,8f79__D,val,8f79,D,1
cb889ea2c6847aa1,8f79__D,8f7b__D,val,8f7b,D,0
0fe0d64fb96a720a,8f79__E,8f79__E,val,8f79,E,1
ca6d0b71f8e49faf,8f7b__C,8f7b__C,val,8f7b,C,1
331cc78d8de405d4,8f7q__R,8f7q__R,train,8f7q,R,1
fde07e97fab9fc38,8f7s__R,8f7s__R,train,8f7s,R,1
8f41e5b2ac7ce6b7,8f7w__R,8f7w__R,train,8f7w,R,1
8f41e5b2ac7ce6b7,8f7w__R,8vvf__A,train,8vvf,A,0
4667af2d686b06d5,8f7x__R,8f7x__R,train,8f7x,R,1
f36e16c9ebb41a9d,8fc7__A,8fc7__A,train,8fc7,A,1
f36e16c9ebb41a9d,8fc7__A,8fc7__B,train,8fc7,B,0
f36e16c9ebb41a9d,8fc7__A,8fc7__C,train,8fc7,C,0
f36e16c9ebb41a9d,8fc7__A,8fc7__D,train,8fc7,D,0
5463b4ea3a04987e,8fc8__A,8fc8__A,train,8fc8,A,1
5463b4ea3a04987e,8fc8__A,8fc8__B,train,8fc8,B,0
5463b4ea3a04987e,8fc8__A,8fc8__C,train,8fc8,C,0
5463b4ea3a04987e,8fc8__A,8fc8__D,train,8fc8,D,0
57411752ff124a0d,8fca__A,8fca__A,train,8fca,A,1
57411752ff124a0d,8fca__A,8fca__B,train,8fca,B,0
57411752ff124a0d,8fca__A,8fca__C,train,8fca,C,0
57411752ff124a0d,8fca__A,8fca__D,train,8fca,D,0
9cd84a8abf327503,8fdw__A,8fdw__A,test,8fdw,A,1
9cd84a8abf327503,8fdw__A,8fdw__B,test,8fdw,B,0
9cd84a8abf327503,8fdw__A,8fdw__C,test,8fdw,C,0
81689850f41c8da6,8fe1__A,8fe1__A,train,8fe1,A,1
5d35435532190c25,8fe1__B,8fe1__B,train,8fe1,B,1
7150c279b9fd135d,8fe1__C,8fe1__C,train,8fe1,C,1
2e330255cac6daaf,8fe1__D,8fe1__D,train,8fe1,D,1
015c5e9f75a32d48,8fe1__E,8fe1__E,train,8fe1,E,1
dbf50c153e91a5c8,8fed__I,8fed__I,train,8fed,I,1
dbf50c153e91a5c8,8fed__I,8fee__I,train,8fee,I,0
9308bf9e60cbab9e,8fed__J,8fed__J,train,8fed,J,1
9308bf9e60cbab9e,8fed__J,8fee__J,train,8fee,J,0
9308bf9e60cbab9e,8fed__J,8fef__J,train,8fef,J,0
d70514dcba3cf8a9,8fed__K,8fed__K,train,8fed,K,1
74d291defb360fb9,8fef__I,8fef__I,train,8fef,I,1
f135210a65255b89,8feg__B,8feg__B,train,8feg,B,1
b28d9d48b4c12585,8ffk__A,8ffk__A,train,8ffk,A,1
ff3db2387b622bbd,8ffk__B,8ffk__B,train,8ffk,B,1
ff3db2387b622bbd,8ffk__B,8ffk__C,train,8ffk,C,0
ff3db2387b622bbd,8ffk__B,8ffs__A,train,8ffs,A,0
ff3db2387b622bbd,8ffk__B,8ffs__B,train,8ffs,B,0
ff3db2387b622bbd,8ffk__B,8ffs__C,train,8ffs,C,0
699348f80a793280,8ffl__A,8ffl__A,train,8ffl,A,1
1d72faf151def4b3,8ffl__B,8ffl__B,train,8ffl,B,1
f863326bf15972e7,8ffl__D,8ffl__D,train,8ffl,D,1
b5d03722edfdb9a1,8ffm__A,8ffm__A,train,8ffm,A,1
b5d03722edfdb9a1,8ffm__A,8ffm__B,train,8ffm,B,0
b5d03722edfdb9a1,8ffm__A,8ffm__C,train,8ffm,C,0
b5d03722edfdb9a1,8ffm__A,8ffm__D,train,8ffm,D,0
6e81e2534bdd8263,8ffn__A,8ffn__A,train,8ffn,A,1
6e81e2534bdd8263,8ffn__A,8ffn__B,train,8ffn,B,0
6e81e2534bdd8263,8ffn__A,8ffn__C,train,8ffn,C,0
6e81e2534bdd8263,8ffn__A,8ffn__D,train,8ffn,D,0
6e81e2534bdd8263,8ffn__A,8ffq__A,train,8ffq,A,0
6e81e2534bdd8263,8ffn__A,8ffq__B,train,8ffq,B,0
6e81e2534bdd8263,8ffn__A,8ffq__C,train,8ffq,C,0
6e81e2534bdd8263,8ffn__A,8ffq__D,train,8ffq,D,0
6e81e2534bdd8263,8ffn__A,8tf2__A,train,8tf2,A,0
6e81e2534bdd8263,8ffn__A,8tf2__B,train,8tf2,B,0
6e81e2534bdd8263,8ffn__A,8tf2__C,train,8tf2,C,0
6e81e2534bdd8263,8ffn__A,8tf2__D,train,8tf2,D,0
6e81e2534bdd8263,8ffn__A,8tf3__A,train,8tf3,A,0
6e81e2534bdd8263,8ffn__A,8tf3__B,train,8tf3,B,0
6e81e2534bdd8263,8ffn__A,8tf3__C,train,8tf3,C,0
6e81e2534bdd8263,8ffn__A,8tf3__D,train,8tf3,D,0
6e81e2534bdd8263,8ffn__A,8tf4__A,train,8tf4,A,0
6e81e2534bdd8263,8ffn__A,8tf4__B,train,8tf4,B,0
6e81e2534bdd8263,8ffn__A,8tf4__C,train,8tf4,C,0
6e81e2534bdd8263,8ffn__A,8tf4__D,train,8tf4,D,0
d93f69ac498ce61b,8fhd__A,8fhd__A,train,8fhd,A,1
656f8b82e1f435ae,8fhi__A,8fhi__A,train,8fhi,A,1
656f8b82e1f435ae,8fhi__A,8fhi__B,train,8fhi,B,0
656f8b82e1f435ae,8fhi__A,8fhi__C,train,8fhi,C,0
656f8b82e1f435ae,8fhi__A,8fhi__D,train,8fhi,D,0
6e270006913e049e,8fhk__C,8fhk__C,train,8fhk,C,1
e6364bfd75c48cd7,8fhk__D,8fhk__D,train,8fhk,D,1
86654dd7d7c63e87,8fhn__A,8fhn__A,train,8fhn,A,1
c50f7c13f6cecc4f,8fhn__B,8fhn__B,train,8fhn,B,1
c50f7c13f6cecc4f,8fhn__B,8fho__B,train,8fho,B,0
caa20b22a1db1367,8fho__A,8fho__A,train,8fho,A,1
1fb8e606ed3f4df4,8fhp__A,8fhp__A,train,8fhp,A,1
1fb8e606ed3f4df4,8fhp__A,8fhp__B,train,8fhp,B,0
1fb8e606ed3f4df4,8fhp__A,8fhq__A,train,8fhq,A,0
1fb8e606ed3f4df4,8fhp__A,8fhq__B,train,8fhq,B,0
1fb8e606ed3f4df4,8fhp__A,8fhr__A,train,8fhr,A,0
1fb8e606ed3f4df4,8fhp__A,8fhr__B,train,8fhr,B,0
b60ab5081db204b5,8fhs__A,8fhs__A,train,8fhs,A,1
839873ebf8b943d1,8fht__A,8fht__A,train,8fht,A,1
839873ebf8b943d1,8fht__A,8fht__B,train,8fht,B,0
8fde59e0a2a3cccd,8flm__A,8flm__A,test,8flm,A,1
8fde59e0a2a3cccd,8flm__A,8flm__B,test,8flm,B,0
f065fa389c20b0b2,8flq__R,8flq__R,train,8flq,R,1
2c288e7f5d1b49ea,8flr__R,8flr__R,train,8flr,R,1
106a013125df0004,8fls__R,8fls__R,train,8fls,R,1
10a35c791523151b,8flt__R,8flt__R,train,8flt,R,1
3dc5614362dc8ad4,8flu__R,8flu__R,train,8flu,R,1
e06367506ad7a358,8fmv__C,8fmv__C,train,8fmv,C,1
1734479f9811416e,8fmv__D,8fmv__D,train,8fmv,D,1
ba9bcdc71fa2c8f2,8fmz__A,8fmz__A,train,8fmz,A,1
4cab5bd2bdcba5a2,8fn0__A,8fn0__A,train,8fn0,A,1
057a5de898514828,8fn1__A,8fn1__A,train,8fn1,A,1
a34fca5369966ef8,8fp4__A,8fp4__A,train,8fp4,A,1
a34fca5369966ef8,8fp4__A,8fp9__A,train,8fp9,A,0
a34fca5369966ef8,8fp4__A,8fp9__C,train,8fp9,C,0
a34fca5369966ef8,8fp4__A,8fq5__A,train,8fq5,A,0
a34fca5369966ef8,8fp4__A,8fq5__C,train,8fq5,C,0
a34fca5369966ef8,8fp4__A,8fqb__A,train,8fqb,A,0
a34fca5369966ef8,8fp4__A,8fqb__C,train,8fqb,C,0
a34fca5369966ef8,8fp4__A,8fqf__A,train,8fqf,A,0
a34fca5369966ef8,8fp4__A,8fqf__C,train,8fqf,C,0
01a2b319a6fd8fc2,8fp4__B,8fp4__B,train,8fp4,B,1
01a2b319a6fd8fc2,8fp4__B,8fp4__D,train,8fp4,D,0
01a2b319a6fd8fc2,8fp4__B,8fp9__B,train,8fp9,B,0
01a2b319a6fd8fc2,8fp4__B,8fp9__D,train,8fp9,D,0
01a2b319a6fd8fc2,8fp4__B,8fq5__B,train,8fq5,B,0
01a2b319a6fd8fc2,8fp4__B,8fq5__D,train,8fq5,D,0
01a2b319a6fd8fc2,8fp4__B,8fqb__B,train,8fqb,B,0
01a2b319a6fd8fc2,8fp4__B,8fqb__D,train,8fqb,D,0
01a2b319a6fd8fc2,8fp4__B,8fqf__B,train,8fqf,B,0
01a2b319a6fd8fc2,8fp4__B,8fqf__D,train,8fqf,D,0
174e9bf715c46219,8fp4__C,8fp4__C,train,8fp4,C,1
4eb0875df6899774,8fp4__E,8fp4__E,train,8fp4,E,1
4eb0875df6899774,8fp4__E,8fp4__G,train,8fp4,G,0
4eb0875df6899774,8fp4__E,8fp9__E,train,8fp9,E,0
4eb0875df6899774,8fp4__E,8fp9__G,train,8fp9,G,0
4eb0875df6899774,8fp4__E,8fq5__E,train,8fq5,E,0
4eb0875df6899774,8fp4__E,8fq5__G,train,8fq5,G,0
4eb0875df6899774,8fp4__E,8fqb__E,train,8fqb,E,0
4eb0875df6899774,8fp4__E,8fqb__G,train,8fqb,G,0
4eb0875df6899774,8fp4__E,8fqf__E,train,8fqf,E,0
4eb0875df6899774,8fp4__E,8fqf__G,train,8fqf,G,0
5a62ee6d7e8d35d6,8fp4__F,8fp4__F,train,8fp4,F,1
5a62ee6d7e8d35d6,8fp4__F,8fp4__H,train,8fp4,H,0
5a62ee6d7e8d35d6,8fp4__F,8fp9__F,train,8fp9,F,0
5a62ee6d7e8d35d6,8fp4__F,8fp9__H,train,8fp9,H,0
5a62ee6d7e8d35d6,8fp4__F,8fq5__F,train,8fq5,F,0
5a62ee6d7e8d35d6,8fp4__F,8fq5__H,train,8fq5,H,0
5a62ee6d7e8d35d6,8fp4__F,8fqb__F,train,8fqb,F,0
5a62ee6d7e8d35d6,8fp4__F,8fqb__H,train,8fqb,H,0
5a62ee6d7e8d35d6,8fp4__F,8fqf__F,train,8fqf,F,0
5a62ee6d7e8d35d6,8fp4__F,8fqf__H,train,8fqf,H,0
773f5d0f09a5cf1a,8fpf__C,8fpf__C,train,8fpf,C,1
5e2ef10ce170eb04,8fpf__D,8fpf__D,train,8fpf,D,1
fbd21649784f55f9,8fpg__A,8fpg__A,train,8fpg,A,1
